B,gamma_min,gamma_max,alpha,delta,chi_squared
0.25,1630.0,27800.0,2.0,6.89,0.0054152690034064
0.25,1630.0,27800.0,2.0,7.44,0.0050140384520987
0.25,1630.0,27800.0,2.0,8.0,0.0076604580761492
0.25,1630.0,34100.0,2.0,3.0,0.1816493161498555
0.25,1630.0,34100.0,2.0,3.56,0.1201522684551786
0.25,1630.0,34100.0,2.0,4.11,0.0786421136787208
0.25,1630.0,34100.0,2.0,4.67,0.0493501162616267
0.25,1630.0,34100.0,2.0,5.22,0.0295743947520429
0.25,1630.0,34100.0,2.0,5.78,0.016213807844304
0.25,1630.0,34100.0,2.0,6.33,0.0082828838134096
0.25,1630.0,34100.0,2.0,6.89,0.0045471084757404
0.25,1630.0,34100.0,2.0,7.44,0.004605258926165
0.25,1630.0,34100.0,2.0,8.0,0.0079808164838606
0.25,1630.0,41900.0,2.0,3.0,0.1770756673949034
0.25,1630.0,41900.0,2.0,3.56,0.1168642097309212
0.25,1630.0,41900.0,2.0,4.11,0.0762415430243522
0.25,1630.0,41900.0,2.0,4.67,0.0476024670349348
0.25,1630.0,41900.0,2.0,5.22,0.0282980136077709
0.25,1630.0,41900.0,2.0,5.78,0.0152391160929841
0.25,1630.0,41900.0,2.0,6.33,0.0075834992700088
0.25,1630.0,41900.0,2.0,6.89,0.0043384372952439
0.25,1630.0,41900.0,2.0,7.44,0.0051938170873719
0.25,1630.0,41900.0,2.0,8.0,0.0094407986114891
0.25,1630.0,51400.0,2.0,3.0,0.1736771284068501
0.25,1630.0,51400.0,2.0,3.56,0.1144854323520595
0.25,1630.0,51400.0,2.0,4.11,0.0745526506058719
0.25,1630.0,51400.0,2.0,4.67,0.0464088899327285
0.25,1630.0,51400.0,2.0,5.22,0.0274512737283868
0.25,1630.0,51400.0,2.0,5.78,0.0146835701042075
0.25,1630.0,51400.0,2.0,6.33,0.0074755278884384
0.25,1630.0,51400.0,2.0,6.89,0.0050568045190324
0.25,1630.0,51400.0,2.0,7.44,0.0068124654813709
0.25,1630.0,51400.0,2.0,8.0,0.0119324079579726
0.25,1630.0,63100.0,2.0,3.0,0.1712085119215569
0.25,1630.0,63100.0,2.0,3.56,0.112824797273781
0.25,1630.0,63100.0,2.0,4.11,0.0734242244166359
0.25,1630.0,63100.0,2.0,4.67,0.0456498063354194
0.25,1630.0,63100.0,2.0,5.22,0.0269517039400439
0.25,1630.0,63100.0,2.0,5.78,0.0146419558833349
0.25,1630.0,63100.0,2.0,6.33,0.0081526150385705
0.25,1630.0,63100.0,2.0,6.89,0.0067034321157364
0.25,1630.0,63100.0,2.0,7.44,0.0093617280302891
0.25,1630.0,63100.0,2.0,8.0,0.0153508584082624
0.25,2070.0,10000.0,2.0,3.0,0.2354956321136735
0.25,2070.0,10000.0,2.0,3.56,0.1605016719636155
0.25,2070.0,10000.0,2.0,4.11,0.1093716916265046
0.25,2070.0,10000.0,2.0,4.67,0.0727251536406226
0.25,2070.0,10000.0,2.0,5.22,0.0474160811459094
0.25,2070.0,10000.0,2.0,5.78,0.0297885181307168
0.25,2070.0,10000.0,2.0,6.33,0.0186178091174022
0.25,2070.0,10000.0,2.0,6.89,0.0121194599517025
0.25,2070.0,10000.0,2.0,7.44,0.0095100062474077
0.25,2070.0,10000.0,2.0,8.0,0.0099142082147349
0.25,2070.0,12300.0,2.0,3.0,0.2185522340235693
0.25,2070.0,12300.0,2.0,3.56,0.1475087576451499
0.25,2070.0,12300.0,2.0,4.11,0.0992495851064057
0.25,2070.0,12300.0,2.0,4.67,0.0648383183095269
0.25,2070.0,12300.0,2.0,5.22,0.0412263483742471
0.25,2070.0,12300.0,2.0,5.78,0.024895412967687
0.25,2070.0,12300.0,2.0,6.33,0.0147042973989075
0.25,2070.0,12300.0,2.0,6.89,0.0089600625454774
0.25,2070.0,12300.0,2.0,7.44,0.0069393363615369
0.25,2070.0,12300.0,2.0,8.0,0.0077961795808494
0.25,2070.0,15100.0,2.0,3.0,0.205212842554091
0.25,2070.0,15100.0,2.0,3.56,0.1373912778908271
0.25,2070.0,15100.0,2.0,4.11,0.0914552169759913
0.25,2070.0,15100.0,2.0,4.67,0.0588389113075824
0.25,2070.0,15100.0,2.0,5.22,0.036594851680754
0.25,2070.0,15100.0,2.0,5.78,0.0212919010855687
0.25,2070.0,15100.0,2.0,6.33,0.0118416939907558
0.25,2070.0,15100.0,2.0,6.89,0.0066671471066579
0.25,2070.0,15100.0,2.0,7.44,0.0050602522822323
0.25,2070.0,15100.0,2.0,8.0,0.0062362500184624
0.25,2070.0,18500.0,2.0,3.0,0.1947497459345138
0.25,2070.0,18500.0,2.0,3.56,0.1295489625897999
0.25,2070.0,18500.0,2.0,4.11,0.0854864718938885
0.25,2070.0,18500.0,2.0,4.67,0.0543048834774612
0.25,2070.0,18500.0,2.0,5.22,0.0331459126463519
0.25,2070.0,18500.0,2.0,5.78,0.0186566145391179
0.25,2070.0,18500.0,2.0,6.33,0.0097716547098834
0.25,2070.0,18500.0,2.0,6.89,0.0050198341573604
0.25,2070.0,18500.0,2.0,7.44,0.0036884415922187
0.25,2070.0,18500.0,2.0,8.0,0.0050718162845809
0.25,2070.0,22700.0,2.0,3.0,0.1864582374862193
0.25,2070.0,22700.0,2.0,3.56,0.1234178489979946
0.25,2070.0,22700.0,2.0,4.11,0.0808843723027891
0.25,2070.0,22700.0,2.0,4.67,0.0508609236775816
0.25,2070.0,22700.0,2.0,5.22,0.0305672575421454
0.25,2070.0,22700.0,2.0,5.78,0.0167304582151171
0.25,2070.0,22700.0,2.0,6.33,0.0082816248256383
0.25,2070.0,22700.0,2.0,6.89,0.0038251302705911
0.25,2070.0,22700.0,2.0,7.44,0.0026770954013409
0.25,2070.0,22700.0,2.0,8.0,0.0042793629584115
0.25,2070.0,27800.0,2.0,3.0,0.1800653320398597
0.25,2070.0,27800.0,2.0,3.56,0.1187668646636806
0.25,2070.0,27800.0,2.0,4.11,0.0774512553659741
0.25,2070.0,27800.0,2.0,4.67,0.0483376829068111
0.25,2070.0,27800.0,2.0,5.22,0.0287131879881683
0.25,2070.0,27800.0,2.0,5.78,0.0153874998029153
0.25,2070.0,27800.0,2.0,6.33,0.0072608134510344
0.25,2070.0,27800.0,2.0,6.89,0.0029922777120751
0.25,2070.0,27800.0,2.0,7.44,0.0020720494992321
0.25,2070.0,27800.0,2.0,8.0,0.0040985598542883
0.25,2070.0,34100.0,2.0,3.0,0.1751261127131712
0.25,2070.0,34100.0,2.0,3.56,0.1152469529951891
0.25,2070.0,34100.0,2.0,4.11,0.0749086293333843
0.25,2070.0,34100.0,2.0,4.67,0.0465123549834726
0.25,2070.0,34100.0,2.0,5.22,0.0274043798740289
0.25,2070.0,34100.0,2.0,5.78,0.0144670258747717
0.25,2070.0,34100.0,2.0,6.33,0.0065765928353284
0.25,2070.0,34100.0,2.0,6.89,0.0025655636747476
0.25,2070.0,34100.0,2.0,7.44,0.002106716838318
0.25,2070.0,34100.0,2.0,8.0,0.0049965471468943
0.25,2070.0,41900.0,2.0,3.0,0.171402918424149
0.25,2070.0,41900.0,2.0,3.56,0.1126681047736835
0.25,2070.0,41900.0,2.0,4.11,0.0731023318481415
0.25,2070.0,41900.0,2.0,4.67,0.0452597005307744
0.25,2070.0,41900.0,2.0,5.22,0.0265386987938083
0.25,2070.0,41900.0,2.0,5.78,0.0138813068663703
0.25,2070.0,41900.0,2.0,6.33,0.0062874722688009
0.25,2070.0,41900.0,2.0,6.89,0.002775863607792
0.25,2070.0,41900.0,2.0,7.44,0.003212480758065
0.25,2070.0,41900.0,2.0,8.0,0.0070659623339957
0.25,2070.0,51400.0,2.0,3.0,0.1687384987881917
0.25,2070.0,51400.0,2.0,3.56,0.1108998114560073
0.25,2070.0,51400.0,2.0,4.11,0.0719233909504069
0.25,2070.0,51400.0,2.0,4.67,0.0444892607945214
0.25,2070.0,51400.0,2.0,5.22,0.026041381935052
0.25,2070.0,51400.0,2.0,5.78,0.0136533914968234
0.25,2070.0,51400.0,2.0,6.33,0.0065612306328219
0.25,2070.0,51400.0,2.0,6.89,0.0039497871651363
0.25,2070.0,51400.0,2.0,7.44,0.0053451259847829
0.25,2070.0,51400.0,2.0,8.0,0.0101535705152581
0.25,2070.0,63100.0,2.0,3.0,0.1669162103886174
0.25,2070.0,63100.0,2.0,3.56,0.1097756430408798
0.25,2070.0,63100.0,2.0,4.11,0.0712421326664678
0.25,2070.0,63100.0,2.0,4.67,0.044100233883012
0.25,2070.0,63100.0,2.0,5.22,0.0258564894068149
0.25,2070.0,63100.0,2.0,5.78,0.0139145629378318
0.25,2070.0,63100.0,2.0,6.33,0.0076532532012227
0.25,2070.0,63100.0,2.0,6.89,0.0060054667096374
0.25,2070.0,63100.0,2.0,7.44,0.0083899030675875
0.25,2070.0,63100.0,2.0,8.0,0.0141481096847416
0.25,2640.0,10000.0,2.0,3.0,0.2250338258089247
0.25,2640.0,10000.0,2.0,3.56,0.1520900352279511
0.25,2640.0,10000.0,2.0,4.11,0.1025206489795012
0.25,2640.0,10000.0,2.0,4.67,0.067140347698152
0.25,2640.0,10000.0,2.0,5.22,0.0428185368936666
0.25,2640.0,10000.0,2.0,5.78,0.0258265788893659
0.25,2640.0,10000.0,2.0,6.33,0.0150029162818673
0.25,2640.0,10000.0,2.0,6.89,0.008677960578309
0.25,2640.0,10000.0,2.0,7.44,0.0060979674420322
0.25,2640.0,10000.0,2.0,8.0,0.0064496165798878
0.25,2640.0,12300.0,2.0,3.0,0.2098150449752215
0.25,2640.0,12300.0,2.0,3.56,0.1405744371113525
0.25,2640.0,12300.0,2.0,4.11,0.0936706485375766
0.25,2640.0,12300.0,2.0,4.67,0.0603464489936667
0.25,2640.0,12300.0,2.0,5.22,0.037592198579516
0.25,2640.0,12300.0,2.0,5.78,0.0218290164721058
0.25,2640.0,12300.0,2.0,6.33,0.0119107743340127
0.25,2640.0,12300.0,2.0,6.89,0.0062808069200756
0.25,2640.0,12300.0,2.0,7.44,0.0042153070525832
0.25,2640.0,12300.0,2.0,8.0,0.004962030982862
0.25,2640.0,15100.0,2.0,3.0,0.197884579959215
0.25,2640.0,15100.0,2.0,3.56,0.1316532945682654
0.25,2640.0,15100.0,2.0,4.11,0.0868984084551204
0.25,2640.0,15100.0,2.0,4.67,0.0552180334471844
0.25,2640.0,15100.0,2.0,5.22,0.0337057818941829
0.25,2640.0,15100.0,2.0,5.78,0.0189232550511262
0.25,2640.0,15100.0,2.0,6.33,0.0097074339879466
0.25,2640.0,15100.0,2.0,6.89,0.0045867684288371
0.25,2640.0,15100.0,2.0,7.44,0.002898645683389
0.25,2640.0,15100.0,2.0,8.0,0.0039012756889137
0.25,2640.0,18500.0,2.0,3.0,0.188581154434161
0.25,2640.0,18500.0,2.0,3.56,0.1247889565606766
0.25,2640.0,18500.0,2.0,4.11,0.0817597117199782
0.25,2640.0,18500.0,2.0,4.67,0.0513861538411974
0.25,2640.0,18500.0,2.0,5.22,0.0308502341635631
0.25,2640.0,18500.0,2.0,5.78,0.0168347674960389
0.25,2640.0,18500.0,2.0,6.33,0.0081583432289424
0.25,2640.0,18500.0,2.0,6.89,0.0034145870663948
0.25,2640.0,18500.0,2.0,7.44,0.0019823021132707
0.25,2640.0,18500.0,2.0,8.0,0.0031439538252374
0.25,2640.0,22700.0,2.0,3.0,0.1812689411806049
0.25,2640.0,22700.0,2.0,3.56,0.1194791588391313
0.25,2640.0,22700.0,2.0,4.11,0.0778507563462949
0.25,2640.0,22700.0,2.0,4.67,0.0485247245082239
0.25,2640.0,22700.0,2.0,5.22,0.0287601455865231
0.25,2640.0,22700.0,2.0,5.78,0.015340540460451
0.25,2640.0,22700.0,2.0,6.33,0.007086483983532
0.25,2640.0,22700.0,2.0,6.89,0.0026214657545227
0.25,2640.0,22700.0,2.0,7.44,0.0013431862655053
0.25,2640.0,22700.0,2.0,8.0,0.0026637242318671
0.25,2640.0,27800.0,2.0,3.0,0.175696527833691
0.25,2640.0,27800.0,2.0,3.56,0.1155132643851758
0.25,2640.0,27800.0,2.0,4.11,0.0749930803757376
0.25,2640.0,27800.0,2.0,4.67,0.0464823843933873
0.25,2640.0,27800.0,2.0,5.22,0.0273067021374201
0.25,2640.0,27800.0,2.0,5.78,0.0143315198291042
0.25,2640.0,27800.0,2.0,6.33,0.0063982728799629
0.25,2640.0,27800.0,2.0,6.89,0.002118774734321
0.25,2640.0,27800.0,2.0,7.44,0.0010351191360755
0.25,2640.0,27800.0,2.0,8.0,0.002786859844007
0.25,2640.0,34100.0,2.0,3.0,0.1714633659252724
0.25,2640.0,34100.0,2.0,3.56,0.1125808836213553
0.25,2640.0,34100.0,2.0,4.11,0.0729420896774503
0.25,2640.0,34100.0,2.0,4.67,0.0450660402697442
0.25,2640.0,34100.0,2.0,5.22,0.0263367029939524
0.25,2640.0,34100.0,2.0,5.78,0.0136871078569556
0.25,2640.0,34100.0,2.0,6.33,0.0059814808514305
0.25,2640.0,34100.0,2.0,6.89,0.0019753659619435
0.25,2640.0,34100.0,2.0,7.44,0.0013910322566353
0.25,2640.0,34100.0,2.0,8.0,0.0040434018919796
0.25,2640.0,41900.0,2.0,3.0,0.1683530819998412
0.25,2640.0,41900.0,2.0,3.56,0.1105108078624549
0.25,2640.0,41900.0,2.0,4.11,0.0715603383940478
0.25,2640.0,41900.0,2.0,4.67,0.0441653375630979
0.25,2640.0,41900.0,2.0,5.22,0.0257613259504437
0.25,2640.0,41900.0,2.0,5.78,0.0133365562991641
0.25,2640.0,41900.0,2.0,6.33,0.0059286812531969
0.25,2640.0,41900.0,2.0,6.89,0.0024880800336803
0.25,2640.0,41900.0,2.0,7.44,0.0028486986347183
0.25,2640.0,41900.0,2.0,8.0,0.0064759348991432
0.25,2640.0,51400.0,2.0,3.0,0.1662168728148274
0.25,2640.0,51400.0,2.0,3.56,0.1091803311229012
0.25,2640.0,51400.0,2.0,4.11,0.0707461007600008
0.25,2640.0,51400.0,2.0,4.67,0.0436965684066234
0.25,2640.0,51400.0,2.0,5.22,0.025512131592415
0.25,2640.0,51400.0,2.0,5.78,0.0133367704872324
0.25,2640.0,51400.0,2.0,6.33,0.0064398810799555
0.25,2640.0,51400.0,2.0,6.89,0.0039830699854484
0.25,2640.0,51400.0,2.0,7.44,0.0052806760449923
0.25,2640.0,51400.0,2.0,8.0,0.0099077024751666
0.25,2640.0,63100.0,2.0,3.0,0.1648592880375018
0.25,2640.0,63100.0,2.0,3.56,0.1084411351669722
0.25,2640.0,63100.0,2.0,4.11,0.070385307810198
0.25,2640.0,63100.0,2.0,4.67,0.0435723694683499
0.25,2640.0,63100.0,2.0,5.22,0.0255622302747879
0.25,2640.0,63100.0,2.0,5.78,0.0138252436004696
0.25,2640.0,63100.0,2.0,6.33,0.0078057845602783
0.25,2640.0,63100.0,2.0,6.89,0.0063083867811412
0.25,2640.0,63100.0,2.0,7.44,0.008599328424708
0.25,2640.0,63100.0,2.0,8.0,0.0142280236546564
0.25,3370.0,10000.0,2.0,3.0,0.2096375203298628
0.25,3370.0,10000.0,2.0,3.56,0.1398513767519487
0.25,3370.0,10000.0,2.0,4.11,0.0926887125073795
0.25,3370.0,10000.0,2.0,4.67,0.0592641256279445
0.25,3370.0,10000.0,2.0,5.22,0.036509009123325
0.25,3370.0,10000.0,2.0,5.78,0.0207992696852691
0.25,3370.0,10000.0,2.0,6.33,0.0108300502893537
0.25,3370.0,10000.0,2.0,6.89,0.005007795395371
0.25,3370.0,10000.0,2.0,7.44,0.0026789342968695
0.25,3370.0,10000.0,2.0,8.0,0.0030999305829761
0.25,3370.0,12300.0,2.0,3.0,0.19724956134867
0.25,3370.0,12300.0,2.0,3.56,0.1307227543520867
0.25,3370.0,12300.0,2.0,4.11,0.0858625870873786
0.25,3370.0,12300.0,2.0,4.67,0.0541802777100001
0.25,3370.0,12300.0,2.0,5.22,0.0327267735194791
0.25,3370.0,12300.0,2.0,5.78,0.0180401571332226
0.25,3370.0,12300.0,2.0,6.33,0.0088574236069862
0.25,3370.0,12300.0,2.0,6.89,0.0036140403078245
0.25,3370.0,12300.0,2.0,7.44,0.001695145070279
0.25,3370.0,12300.0,2.0,8.0,0.0024118569118585
0.25,3370.0,15100.0,2.0,3.0,0.187611327564354
0.25,3370.0,15100.0,2.0,3.56,0.1237225519678443
0.25,3370.0,15100.0,2.0,4.11,0.0807090991203256
0.25,3370.0,15100.0,2.0,4.67,0.0504100401301378
0.25,3370.0,15100.0,2.0,5.22,0.0299779485116159
0.25,3370.0,15100.0,2.0,5.78,0.0160834935539526
0.25,3370.0,15100.0,2.0,6.33,0.0075003608717112
0.25,3370.0,15100.0,2.0,6.89,0.0026994991617968
0.25,3370.0,15100.0,2.0,7.44,0.0010798388546692
0.25,3370.0,15100.0,2.0,8.0,0.0019782400670021
0.25,3370.0,18500.0,2.0,3.0,0.1801830651620871
0.25,3370.0,18500.0,2.0,3.56,0.1184217872413859
0.25,3370.0,18500.0,2.0,4.11,0.0768810685238996
0.25,3370.0,18500.0,2.0,4.67,0.0476709972933613
0.25,3370.0,18500.0,2.0,5.22,0.0280309143551898
0.25,3370.0,18500.0,2.0,5.78,0.0147397024070328
0.25,3370.0,18500.0,2.0,6.33,0.0066032444430535
0.25,3370.0,18500.0,2.0,6.89,0.0021377716755484
0.25,3370.0,18500.0,2.0,7.44,0.0007154486509437
0.25,3370.0,18500.0,2.0,8.0,0.0017200532600493
0.25,3370.0,22700.0,2.0,3.0,0.1744473803617285
0.25,3370.0,22700.0,2.0,3.56,0.1144212605639884
0.25,3370.0,22700.0,2.0,4.11,0.0740647703253313
0.25,3370.0,22700.0,2.0,4.67,0.045715743745461
0.25,3370.0,22700.0,2.0,5.22,0.0266892089205273
0.25,3370.0,22700.0,2.0,5.78,0.0138535962343664
0.25,3370.0,22700.0,2.0,6.33,0.0060437486824345
0.25,3370.0,22700.0,2.0,6.89,0.0018180718437729
0.25,3370.0,22700.0,2.0,7.44,0.0005238210530499
0.25,3370.0,22700.0,2.0,8.0,0.0016589325100369
0.25,3370.0,27800.0,2.0,3.0,0.1701916973357592
0.25,3370.0,27800.0,2.0,3.56,0.111545519180279
0.25,3370.0,27800.0,2.0,4.11,0.072113725033745
0.25,3370.0,27800.0,2.0,4.67,0.0444220481044349
0.25,3370.0,27800.0,2.0,5.22,0.0258506961269389
0.25,3370.0,27800.0,2.0,5.78,0.0133406007954432
0.25,3370.0,27800.0,2.0,6.33,0.0057523926305237
0.25,3370.0,27800.0,2.0,6.89,0.0016776485788201
0.25,3370.0,27800.0,2.0,7.44,0.0006173253113108
0.25,3370.0,27800.0,2.0,8.0,0.0022978565948972
0.25,3370.0,34100.0,2.0,3.0,0.1670892329409998
0.25,3370.0,34100.0,2.0,3.56,0.1095473067947367
0.25,3370.0,34100.0,2.0,4.11,0.0708377428333448
0.25,3370.0,34100.0,2.0,4.67,0.0436436627724181
0.25,3370.0,34100.0,2.0,5.22,0.0254026097286944
0.25,3370.0,34100.0,2.0,5.78,0.0131148488152129
0.25,3370.0,34100.0,2.0,6.33,0.0056647420086432
0.25,3370.0,34100.0,2.0,6.89,0.0018932818149251
0.25,3370.0,34100.0,2.0,7.44,0.0014758190324758
0.25,3370.0,34100.0,2.0,8.0,0.0041114694977762
0.25,3370.0,41900.0,2.0,3.0,0.1649592764744294
0.25,3370.0,41900.0,2.0,3.56,0.1082862644303443
0.25,3370.0,41900.0,2.0,4.11,0.0701262738667055
0.25,3370.0,41900.0,2.0,4.67,0.0432937076622065
0.25,3370.0,41900.0,2.0,5.22,0.0252767026671827
0.25,3370.0,41900.0,2.0,5.78,0.013123597281656
0.25,3370.0,41900.0,2.0,6.33,0.0059772159129709
0.25,3370.0,41900.0,2.0,6.89,0.0028530277307525
0.25,3370.0,41900.0,2.0,7.44,0.0034503459240059
0.25,3370.0,41900.0,2.0,8.0,0.007058182039196
0.25,3370.0,51400.0,2.0,3.0,0.1636675619106004
0.25,3370.0,51400.0,2.0,3.56,0.1076526427619638
0.25,3370.0,51400.0,2.0,4.11,0.0698892469405047
0.25,3370.0,51400.0,2.0,4.67,0.043299006348454
0.25,3370.0,51400.0,2.0,5.22,0.0254141216442058
0.25,3370.0,51400.0,2.0,5.78,0.0135115716323389
0.25,3370.0,51400.0,2.0,6.33,0.0069196509597792
0.25,3370.0,51400.0,2.0,6.89,0.0048108788210788
0.25,3370.0,51400.0,2.0,7.44,0.0063345402102331
0.25,3370.0,51400.0,2.0,8.0,0.010935942941455
0.25,3370.0,63100.0,2.0,3.0,0.1630531510980825
0.25,3370.0,63100.0,2.0,3.56,0.1075272114033089
0.25,3370.0,63100.0,2.0,4.11,0.0700372814207316
0.25,3370.0,63100.0,2.0,4.67,0.0435930990829113
0.25,3370.0,63100.0,2.0,5.22,0.0258584176695491
0.25,3370.0,63100.0,2.0,5.78,0.014408310669136
0.25,3370.0,63100.0,2.0,6.33,0.0087572562479568
0.25,3370.0,63100.0,2.0,6.89,0.0075586319474763
0.25,3370.0,63100.0,2.0,7.44,0.0100613603781891
0.25,3370.0,63100.0,2.0,8.0,0.0156482610568181
0.25,4300.0,10000.0,2.0,3.0,0.1997310128363208
0.25,4300.0,10000.0,2.0,3.56,0.132142943068073
0.25,4300.0,10000.0,2.0,4.11,0.0866489482759211
0.25,4300.0,10000.0,2.0,4.67,0.0545687594656714
0.25,4300.0,10000.0,2.0,5.22,0.0328788308982893
0.25,4300.0,10000.0,2.0,5.78,0.0180558514871448
0.25,4300.0,10000.0,2.0,6.33,0.0088073587087848
0.25,4300.0,10000.0,2.0,6.89,0.0035081250560189
0.25,4300.0,10000.0,2.0,7.44,0.0014850282803495
0.25,4300.0,10000.0,2.0,8.0,0.0020485213633709
0.25,4300.0,12300.0,2.0,3.0,0.1893444901775533
0.25,4300.0,12300.0,2.0,3.56,0.1246706900434403
0.25,4300.0,12300.0,2.0,4.11,0.0812018481189803
0.25,4300.0,12300.0,2.0,4.67,0.0506278516238646
0.25,4300.0,12300.0,2.0,5.22,0.0300420398308369
0.25,4300.0,12300.0,2.0,5.78,0.016068493469769
0.25,4300.0,12300.0,2.0,6.33,0.0074573249623168
0.25,4300.0,12300.0,2.0,6.89,0.002654801928016
0.25,4300.0,12300.0,2.0,7.44,0.0009696544788844
0.25,4300.0,12300.0,2.0,8.0,0.0017659360367917
0.25,4300.0,15100.0,2.0,3.0,0.1813211679410455
0.25,4300.0,15100.0,2.0,3.56,0.1190010116029729
0.25,4300.0,15100.0,2.0,4.11,0.077150567454334
0.25,4300.0,15100.0,2.0,4.67,0.0477655167223552
0.25,4300.0,15100.0,2.0,5.22,0.0280385663186581
0.25,4300.0,15100.0,2.0,5.78,0.0147142042403843
0.25,4300.0,15100.0,2.0,6.33,0.0065795907754041
0.25,4300.0,15100.0,2.0,6.89,0.0021384376240768
0.25,4300.0,15100.0,2.0,7.44,0.0007021720883238
0.25,4300.0,15100.0,2.0,8.0,0.0016410397818055
0.25,4300.0,18500.0,2.0,3.0,0.1752106969143623
0.25,4300.0,18500.0,2.0,3.56,0.1147821006185479
0.25,4300.0,18500.0,2.0,4.11,0.0742150203922932
0.25,4300.0,18500.0,2.0,4.67,0.0457577620685602
0.25,4300.0,18500.0,2.0,5.22,0.0266879221695769
0.25,4300.0,18500.0,2.0,5.78,0.0138481043090054
0.25,4300.0,18500.0,2.0,6.33,0.006057980401324
0.25,4300.0,18500.0,2.0,6.89,0.0018670950672286
0.25,4300.0,18500.0,2.0,7.44,0.0006016615518784
0.25,4300.0,18500.0,2.0,8.0,0.001613947103742
0.25,4300.0,22700.0,2.0,3.0,0.1705810062077778
0.25,4300.0,22700.0,2.0,3.56,0.1116871281574723
0.25,4300.0,22700.0,2.0,4.11,0.0721433596579286
0.25,4300.0,22700.0,2.0,4.67,0.0444101006345194
0.25,4300.0,22700.0,2.0,5.22,0.0258390578949572
0.25,4300.0,22700.0,2.0,5.78,0.0133538112110543
0.25,4300.0,22700.0,2.0,6.33,0.005803283199067
0.25,4300.0,22700.0,2.0,6.89,0.0017738327652602
0.25,4300.0,22700.0,2.0,7.44,0.0006057912391343
0.25,4300.0,22700.0,2.0,8.0,0.001766670766806
0.25,4300.0,27800.0,2.0,3.0,0.1672480423648654
0.25,4300.0,27800.0,2.0,3.56,0.1095655925605234
0.25,4300.0,27800.0,2.0,4.11,0.0708111598496064
0.25,4300.0,27800.0,2.0,4.67,0.0436198868684597
0.25,4300.0,27800.0,2.0,5.22,0.0254073610778264
0.25,4300.0,27800.0,2.0,5.78,0.0131624641802475
0.25,4300.0,27800.0,2.0,6.33,0.0057601758826985
0.25,4300.0,27800.0,2.0,6.89,0.0018176803190391
0.25,4300.0,27800.0,2.0,7.44,0.0009129689139401
0.25,4300.0,27800.0,2.0,8.0,0.0027577055289356
0.25,4300.0,34100.0,2.0,3.0,0.1649375368271362
0.25,4300.0,34100.0,2.0,3.56,0.1082142651050226
0.25,4300.0,34100.0,2.0,4.11,0.0700654398871064
0.25,4300.0,34100.0,2.0,4.67,0.0432722808565486
0.25,4300.0,34100.0,2.0,5.22,0.0253066227527195
0.25,4300.0,34100.0,2.0,5.78,0.0132104893797759
0.25,4300.0,34100.0,2.0,6.33,0.0058917791419043
0.25,4300.0,34100.0,2.0,6.89,0.0022850923651141
0.25,4300.0,34100.0,2.0,7.44,0.002094929278278
0.25,4300.0,34100.0,2.0,8.0,0.0049327833200488
0.25,4300.0,41900.0,2.0,3.0,0.1634942748312142
0.25,4300.0,41900.0,2.0,3.56,0.1075143346539947
0.25,4300.0,41900.0,2.0,4.11,0.0698140328781087
0.25,4300.0,41900.0,2.0,4.67,0.0432960991817324
0.25,4300.0,41900.0,2.0,5.22,0.025482050939599
0.25,4300.0,41900.0,2.0,5.78,0.0134643016153165
0.25,4300.0,41900.0,2.0,6.33,0.0064751984140308
0.25,4300.0,41900.0,2.0,6.89,0.0035890344054898
0.25,4300.0,41900.0,2.0,7.44,0.0044129745112274
0.25,4300.0,41900.0,2.0,8.0,0.0082120752875136
0.25,4300.0,51400.0,2.0,3.0,0.162794488838442
0.25,4300.0,51400.0,2.0,3.56,0.107365074457963
0.25,4300.0,51400.0,2.0,4.11,0.0699747200278314
0.25,4300.0,51400.0,2.0,4.67,0.0436250364534314
0.25,4300.0,51400.0,2.0,5.22,0.025880853978652
0.25,4300.0,51400.0,2.0,5.78,0.0141366408148602
0.25,4300.0,51400.0,2.0,6.33,0.007765774765576
0.25,4300.0,51400.0,2.0,6.89,0.0058927663408008
0.25,4300.0,51400.0,2.0,7.44,0.0076056957895231
0.25,4300.0,51400.0,2.0,8.0,0.0123720723373539
0.25,4300.0,63100.0,2.0,3.0,0.1627015960144659
0.25,4300.0,63100.0,2.0,3.56,0.1076674077529039
0.25,4300.0,63100.0,2.0,4.11,0.0704749103041023
0.25,4300.0,63100.0,2.0,4.67,0.0442065664017213
0.25,4300.0,63100.0,2.0,5.22,0.0266189175265176
0.25,4300.0,63100.0,2.0,5.78,0.015361791721674
0.25,4300.0,63100.0,2.0,6.33,0.0099512964289187
0.25,4300.0,63100.0,2.0,6.89,0.008951833645867
0.25,4300.0,63100.0,2.0,7.44,0.0116329686396302
0.25,4300.0,63100.0,2.0,8.0,0.0173558393174839
0.25,5480.0,10000.0,2.0,3.0,0.1859903788988474
0.25,5480.0,10000.0,2.0,3.56,0.1218052326312495
0.25,5480.0,10000.0,2.0,4.11,0.0788483082882852
0.25,5480.0,10000.0,2.0,4.67,0.0487798053104122
0.25,5480.0,10000.0,2.0,5.22,0.0286578880206549
0.25,5480.0,10000.0,2.0,5.78,0.0151166578272905
0.25,5480.0,10000.0,2.0,6.33,0.0068888422267054
0.25,5480.0,10000.0,2.0,6.89,0.0024336726858821
0.25,5480.0,10000.0,2.0,7.44,0.0010371673784706
